Date,Open,High,Low,Close,Volume,Adj. Close*
13-Feb-78,775.99,777.37,770.44,774.43,16810000,774.43
10-Feb-78,777.81,781.01,772.61,775.99,19480000,775.99
9-Feb-78,782.66,783.00,774.43,777.81,17940000,777.81
8-Feb-78,778.85,787.42,776.68,782.66,21300000,782.66
7-Feb-78,768.62,780.23,768.62,778.85,14730000,778.85
6-Feb-78,770.96,772.96,764.21,768.62,11630000,768.62
3-Feb-78,775.38,776.59,766.98,770.96,19400000,770.96
2-Feb-78,774.34,781.88,770.88,775.38,23050000,775.38
1-Feb-78,769.92,777.89,764.81,774.34,22240000,774.34
31-Jan-78,772.44,778.59,762.91,769.92,19870000,769.92
30-Jan-78,764.12,774.95,761.09,772.44,17400000,772.44
27-Jan-78,763.34,768.54,759.44,764.12,17600000,764.12
26-Jan-78,772.44,775.81,761.00,763.34,19600000,763.34
25-Jan-78,771.57,777.72,768.02,772.44,18690000,772.44
24-Jan-78,770.70,776.42,765.68,771.57,18690000,771.57
23-Jan-78,776.94,777.98,766.55,770.70,19380000,770.70
20-Jan-78,778.67,780.15,772.52,776.94,7580000,776.94
19-Jan-78,786.30,790.02,777.03,778.67,21500000,778.67
18-Jan-78,779.02,788.20,776.25,786.30,21390000,786.30
17-Jan-78,771.74,781.26,770.62,779.02,19360000,779.02
16-Jan-78,775.73,777.81,767.41,771.74,18760000,771.74
13-Jan-78,778.15,784.04,773.65,775.73,18010000,775.73
12-Jan-78,775.90,785.00,772.78,778.15,22730000,778.15
11-Jan-78,781.53,785.95,771.74,775.90,22880000,775.90
10-Jan-78,784.56,790.89,777.55,781.53,25180000,781.53
9-Jan-78,790.89,790.89,778.41,784.56,27990000,784.56
6-Jan-78,803.36,803.36,788.29,793.49,26150000,793.49
5-Jan-78,813.58,822.77,802.58,804.92,23570000,804.92
4-Jan-78,817.48,817.48,804.92,813.58,24090000,813.58
3-Jan-78,830.47,830.47,815.06,817.74,17720000,817.74
30-Dec-77,830.39,835.15,825.80,831.17,23560000,831.17
29-Dec-77,829.70,834.37,823.63,830.39,23610000,830.39
28-Dec-77,829.70,833.33,822.77,829.70,19630000,829.70
27-Dec-77,829.87,833.77,823.46,829.70,16750000,829.70
23-Dec-77,822.16,832.64,822.16,829.87,20080000,829.87
22-Dec-77,815.32,825.62,815.32,821.81,28100000,821.81
21-Dec-77,806.22,817.83,805.35,813.93,24510000,813.93
20-Dec-77,807.95,810.46,800.42,806.22,23250000,806.22
19-Dec-77,815.32,817.31,806.13,807.95,21150000,807.95
16-Dec-77,817.91,821.55,812.37,815.32,20270000,815.32
15-Dec-77,822.68,825.10,815.23,817.91,21610000,817.91
14-Dec-77,815.23,823.63,811.42,822.68,22110000,822.68
13-Dec-77,815.75,818.61,809.94,815.23,19190000,815.23
12-Dec-77,815.23,820.51,811.76,815.75,18180000,815.75
9-Dec-77,806.91,819.04,806.65,815.23,19210000,815.23
8-Dec-77,807.43,815.49,804.14,806.91,20400000,806.91
7-Dec-77,806.91,812.54,802.06,807.43,21050000,807.43
6-Dec-77,819.91,819.91,804.23,806.91,23770000,806.91
5-Dec-77,823.98,826.84,818.78,821.03,19160000,821.03
2-Dec-77,825.71,830.56,819.30,823.98,21160000,823.98
1-Dec-77,829.70,832.81,823.02,825.71,24220000,825.71
30-Nov-77,827.27,831.77,821.29,829.70,22670000,829.70
29-Nov-77,839.48,839.48,824.24,827.27,22950000,827.27
28-Nov-77,844.42,846.67,836.71,839.57,21570000,839.57
25-Nov-77,843.30,847.63,838.70,844.42,17910000,844.42
23-Nov-77,842.52,847.11,836.28,843.30,29150000,843.30
22-Nov-77,836.11,846.15,834.63,842.52,28600000,842.52
21-Nov-77,835.76,840.18,829.18,836.11,20110000,836.11
18-Nov-77,831.86,840.26,829.18,835.76,23930000,835.76
17-Nov-77,837.06,838.88,827.53,831.86,25110000,831.86
16-Nov-77,842.78,846.24,834.03,837.06,24950000,837.06
15-Nov-77,838.36,846.85,831.86,842.78,27740000,842.78
14-Nov-77,845.89,849.01,834.46,838.36,23220000,838.36
11-Nov-77,837.66,850.05,837.66,845.89,35260000,845.89
10-Nov-77,818.43,836.11,814.10,832.55,31980000,832.55
9-Nov-77,816.27,821.29,810.20,818.43,21330000,818.43
8-Nov-77,816.44,821.29,810.81,816.27,19210000,816.27
7-Nov-77,809.94,820.17,808.56,816.44,21270000,816.44
4-Nov-77,802.67,814.02,802.41,809.94,21700000,809.94
3-Nov-77,800.85,805.87,794.53,802.67,18090000,802.67
2-Nov-77,806.91,809.51,797.73,800.85,20760000,800.85
1-Nov-77,816.01,816.01,804.40,806.91,17170000,806.91
31-Oct-77,822.68,824.93,813.93,818.35,17070000,818.35
28-Oct-77,818.61,826.49,814.54,822.68,18050000,822.68
27-Oct-77,813.41,825.71,809.42,818.61,21920000,818.61
26-Oct-77,801.54,816.01,795.56,813.41,24860000,813.41
25-Oct-77,802.32,805.35,792.79,801.54,23590000,801.54
24-Oct-77,808.30,810.90,800.85,802.32,19210000,802.32
21-Oct-77,814.80,815.75,804.57,808.30,20230000,808.30
20-Oct-77,812.20,819.65,804.66,814.80,20520000,814.80
19-Oct-77,820.51,823.20,809.08,812.20,22030000,812.20
18-Oct-77,820.34,826.84,815.84,820.51,20130000,820.51
17-Oct-77,821.64,824.93,813.76,820.34,17340000,820.34
14-Oct-77,818.17,826.66,814.02,821.64,20410000,821.64
13-Oct-77,823.98,824.67,811.42,818.17,23870000,818.17
12-Oct-77,830.65,830.65,818.60,823.98,22440000,823.98
11-Oct-77,840.26,841.39,830.47,832.29,17870000,832.29
10-Oct-77,840.35,844.33,834.46,840.26,10580000,840.26
7-Oct-77,842.08,845.98,836.11,840.35,16250000,840.35
6-Oct-77,837.32,845.20,834.98,842.08,18490000,842.08
5-Oct-77,842.00,843.73,832.38,837.32,18300000,837.32
4-Oct-77,851.96,855.57,839.57,842.00,20850000,842.00
3-Oct-77,847.11,853.60,842.08,851.96,19460000,851.96
30-Sep-77,840.09,848.84,839.14,847.11,21170000,847.11
29-Sep-77,834.72,843.56,832.55,840.09,21160000,840.09
28-Sep-77,835.85,841.56,830.30,834.72,17960000,834.72
27-Sep-77,841.65,845.55,831.95,835.85,19080000,835.85
26-Sep-77,839.14,844.16,831.51,841.65,18230000,841.65
23-Sep-77,839.41,844.77,834.81,839.14,18760000,839.14
22-Sep-77,840.96,844.25,833.16,839.41,16660000,839.41
21-Sep-77,851.78,856.29,838.79,840.96,22200000,840.96
20-Sep-77,851.52,855.16,846.67,851.78,19030000,851.78
19-Sep-77,856.81,857.42,848.23,851.52,16890000,851.52
16-Sep-77,860.79,865.38,853.52,856.81,18340000,856.81
15-Sep-77,858.71,866.16,855.51,860.79,18230000,860.79
14-Sep-77,854.56,861.49,850.49,858.71,17330000,858.71
13-Sep-77,854.38,859.58,848.49,854.56,14900000,854.56
12-Sep-77,857.04,860.71,847.71,854.38,18700000,854.38
9-Sep-77,865.47,865.47,853.17,857.04,18100000,857.04
8-Sep-77,876.39,879.76,866.25,869.16,18290000,869.16
7-Sep-77,873.27,878.98,869.80,876.39,18070000,876.39
6-Sep-77,872.31,877.43,866.77,873.27,16130000,873.27
2-Sep-77,864.86,873.79,862.44,872.31,15620000,872.31
1-Sep-77,861.49,869.80,858.71,864.86,18820000,864.86
31-Aug-77,858.89,862.87,850.92,861.49,19080000,861.49
30-Aug-77,864.09,867.55,855.51,858.89,18220000,858.89
29-Aug-77,855.77,866.77,855.77,864.09,15280000,864.09
26-Aug-77,854.12,857.76,844.42,855.42,18480000,855.42
25-Aug-77,862.87,863.13,851.18,854.12,19400000,854.12
24-Aug-77,865.56,869.63,858.80,862.87,18170000,862.87
23-Aug-77,867.29,875.61,862.70,865.56,20290000,865.56
22-Aug-77,863.48,871.45,856.55,867.29,17870000,867.29
19-Aug-77,864.26,870.06,856.64,863.48,20800000,863.48
18-Aug-77,864.69,873.96,860.36,864.26,21040000,864.26
17-Aug-77,869.28,872.75,859.58,864.69,20920000,864.69
16-Aug-77,874.13,877.17,865.99,869.28,19340000,869.28
15-Aug-77,871.10,877.60,864.09,874.13,15750000,874.13
12-Aug-77,877.43,879.24,866.86,871.10,16870000,871.10
11-Aug-77,887.04,891.46,876.04,877.43,21740000,877.43
10-Aug-77,879.42,887.65,875.69,887.04,18280000,887.04
9-Aug-77,879.42,884.53,873.70,879.42,19900000,879.42
8-Aug-77,888.17,888.17,877.43,879.42,15870000,879.42
5-Aug-77,888.17,894.84,884.36,888.69,19940000,888.69
4-Aug-77,886.00,891.89,880.11,888.17,18870000,888.17
3-Aug-77,887.39,888.95,877.25,886.00,21710000,886.00
2-Aug-77,891.81,893.97,884.27,887.39,17910000,887.39
1-Aug-77,890.07,900.03,886.17,891.81,17920000,891.81
29-Jul-77,889.99,892.24,878.81,890.07,20350000,890.07
28-Jul-77,888.43,893.71,879.76,889.99,26340000,889.99
27-Jul-77,907.31,907.31,884.27,888.43,26440000,888.43
26-Jul-77,914.24,914.33,902.98,908.18,21390000,908.18
25-Jul-77,923.42,923.94,911.73,914.24,20430000,914.24
22-Jul-77,921.78,927.84,916.75,923.42,23110000,923.42
21-Jul-77,920.48,926.20,914.67,921.78,26880000,921.78
20-Jul-77,919.27,927.75,915.45,920.48,29380000,920.48
19-Jul-77,910.60,921.86,908.26,919.27,31930000,919.27
18-Jul-77,905.95,915.02,901.25,910.60,29890000,910.60
15-Jul-77,902.99,910.62,899.68,905.95,29120000,905.95
13-Jul-77,903.41,906.80,896.29,902.99,23160000,902.99
12-Jul-77,905.53,906.26,898.58,903.41,22470000,903.41
11-Jul-77,907.99,910.96,900.27,905.53,19790000,905.53
8-Jul-77,909.51,914.94,904.17,907.99,23820000,907.99
7-Jul-77,907.73,913.42,903.49,909.51,21740000,909.51
6-Jul-77,913.59,915.37,904.94,907.73,21230000,907.73
5-Jul-77,912.65,919.01,907.90,913.59,16850000,913.59
1-Jul-77,916.30,918.25,907.48,912.65,18160000,912.65
30-Jun-77,913.33,920.88,909.09,916.30,19410000,916.30
29-Jun-77,915.62,917.73,906.63,913.33,19000000,913.33
28-Jun-77,924.10,926.98,914.01,915.62,22670000,915.62
27-Jun-77,929.70,931.73,920.12,924.10,19870000,924.10
24-Jun-77,925.37,933.77,924.02,929.70,27490000,929.70
23-Jun-77,926.31,930.46,922.45,925.37,24330000,925.37
22-Jun-77,928.60,930.89,921.13,926.31,25070000,926.31
21-Jun-77,924.27,934.36,923.51,928.60,29730000,928.60
20-Jun-77,920.45,926.98,916.89,924.27,22950000,924.27
17-Jun-77,920.45,924.78,915.79,920.45,21960000,920.45
16-Jun-77,917.57,924.53,910.53,920.45,24310000,920.45
15-Jun-77,922.57,925.03,914.43,917.57,22640000,917.57
14-Jun-77,912.40,924.27,912.14,922.57,25390000,922.57
13-Jun-77,910.79,917.15,906.21,912.40,20250000,912.40
10-Jun-77,909.85,915.20,904.77,910.79,20630000,910.79
9-Jun-77,912.99,914.69,904.34,909.85,19940000,909.85
8-Jun-77,908.67,918.25,906.21,912.99,22200000,912.99
7-Jun-77,903.04,910.79,896.79,908.67,21110000,908.67
6-Jun-77,912.23,916.13,901.03,903.04,18930000,903.04
3-Jun-77,903.15,915.88,901.03,912.23,20330000,912.23
2-Jun-77,906.55,912.91,899.42,903.15,18620000,903.15
1-Jun-77,898.66,909.35,896.46,906.55,18320000,906.55
31-May-77,898.83,904.77,892.55,898.66,17800000,898.66
27-May-77,908.07,909.60,896.29,898.83,15730000,898.83
26-May-77,903.24,910.45,899.17,908.07,18620000,908.07
25-May-77,912.40,916.72,901.46,903.24,20710000,903.24
24-May-77,917.06,917.83,906.55,912.40,20050000,912.40
23-May-77,928.17,928.17,915.03,917.06,18290000,917.06
20-May-77,936.48,937.16,925.71,930.46,18950000,930.46
19-May-77,941.91,945.13,933.34,936.48,21280000,936.48
18-May-77,936.48,947.34,935.46,941.91,27800000,941.91
17-May-77,932.50,939.45,925.20,936.48,22290000,936.48
16-May-77,928.34,938.43,926.73,932.50,21170000,932.50
13-May-77,925.54,932.58,923.17,928.34,19780000,928.34
12-May-77,926.90,930.04,917.74,925.54,21980000,925.54
11-May-77,936.14,937.84,923.85,926.90,18980000,926.90
10-May-77,933.09,941.40,930.55,936.14,21090000,936.14
9-May-77,936.74,938.52,928.77,933.09,15230000,933.09
6-May-77,943.27,943.27,932.24,936.74,19370000,936.74
5-May-77,940.72,949.46,934.53,943.44,23450000,943.44
4-May-77,934.19,944.96,929.44,940.72,23330000,940.72
3-May-77,931.22,939.70,929.27,934.19,21950000,934.19
2-May-77,926.90,934.02,923.00,931.22,17970000,931.22
29-Apr-77,927.32,931.99,922.32,926.90,18330000,926.90
28-Apr-77,923.76,931.14,919.78,927.32,18370000,927.32
27-Apr-77,915.62,928.34,913.08,923.76,20590000,923.76
26-Apr-77,914.60,922.74,910.36,915.62,20040000,915.62
25-Apr-77,924.02,924.02,910.45,914.60,20440000,914.60
22-Apr-77,935.13,935.13,923.59,927.07,20700000,927.07
21-Apr-77,942.59,949.37,933.43,935.80,22740000,935.80
20-Apr-77,938.77,948.69,933.43,942.59,25090000,942.59
19-Apr-77,942.76,944.28,934.79,938.77,19510000,938.77
18-Apr-77,947.76,951.32,939.28,942.76,17830000,942.76
15-Apr-77,947.00,953.10,941.74,947.76,20230000,947.76
14-Apr-77,943.69,956.07,943.69,947.00,30490000,947.00
13-Apr-77,937.16,942.76,927.49,938.18,21800000,938.18
12-Apr-77,924.69,940.98,924.69,937.16,23760000,937.16
11-Apr-77,918.88,928.85,916.47,924.10,17650000,924.10
7-Apr-77,914.73,921.21,910.57,918.88,17260000,918.88
6-Apr-77,916.14,922.12,910.07,914.73,16600000,914.73
5-Apr-77,915.56,920.88,909.74,916.14,18330000,916.14
4-Apr-77,927.36,929.36,913.48,915.56,16250000,915.56
1-Apr-77,919.55,930.27,919.55,927.36,17050000,927.36
31-Mar-77,921.21,926.86,914.15,919.13,16510000,919.13
30-Mar-77,932.01,935.84,917.64,921.21,18810000,921.21
29-Mar-77,926.11,936.67,925.78,932.01,17030000,932.01
28-Mar-77,928.86,931.27,920.71,926.11,16710000,926.11
25-Mar-77,935.67,937.50,925.12,928.86,16550000,928.86
24-Mar-77,942.32,944.48,931.93,935.67,19650000,935.67
23-Mar-77,950.96,954.37,940.16,942.32,19360000,942.32
22-Mar-77,953.54,955.95,944.65,950.96,18660000,950.96
21-Mar-77,961.02,961.44,949.47,953.54,18040000,953.54
18-Mar-77,964.84,967.50,956.95,961.02,19840000,961.02
17-Mar-77,968.00,970.08,958.78,964.84,20700000,964.84
16-Mar-77,965.01,971.58,961.44,968.00,22140000,968.00
15-Mar-77,958.36,970.33,958.19,965.01,23940000,965.01
14-Mar-77,947.72,960.19,944.73,958.36,19290000,958.36
11-Mar-77,946.73,952.96,942.90,947.72,18230000,947.72
10-Mar-77,942.90,948.89,938.00,946.73,18620000,946.73
9-Mar-77,950.96,950.96,938.66,942.90,19680000,942.90
8-Mar-77,955.12,960.36,949.47,952.04,19520000,952.04
7-Mar-77,953.46,958.61,949.22,955.12,17410000,955.12
4-Mar-77,948.64,956.28,947.39,953.46,18950000,953.46
3-Mar-77,942.07,951.88,940.16,948.64,17560000,948.64
2-Mar-77,944.73,949.97,938.50,942.07,18010000,942.07
1-Mar-77,936.42,948.47,936.25,944.73,19480000,944.73
28-Feb-77,933.43,938.50,928.61,936.42,16220000,936.42
25-Feb-77,932.60,938.75,926.20,933.43,17610000,933.43
24-Feb-77,938.25,940.24,927.69,932.60,19730000,932.60
23-Feb-77,939.91,943.82,934.59,938.25,18240000,938.25
22-Feb-77,940.24,946.06,933.84,939.91,17730000,939.91
18-Feb-77,943.73,944.73,935.09,940.24,18040000,940.24
17-Feb-77,948.30,950.71,939.58,943.73,19040000,943.73
16-Feb-77,944.32,957.28,941.24,948.30,23430000,948.30
15-Feb-77,938.33,948.39,937.08,944.32,21620000,944.32
14-Feb-77,931.52,939.91,926.11,938.33,19230000,938.33
11-Feb-77,937.92,940.91,926.03,931.52,20510000,931.52
10-Feb-77,933.84,943.57,930.60,937.92,22340000,937.92
9-Feb-77,942.24,944.98,928.27,933.84,23640000,933.84
8-Feb-77,946.31,952.79,938.66,942.24,24040000,942.24
7-Feb-77,947.89,954.70,941.82,946.31,20700000,946.31
4-Feb-77,947.14,955.70,941.90,947.89,23130000,947.89
3-Feb-77,952.79,954.95,941.99,947.14,23790000,947.14
2-Feb-77,958.36,963.76,949.97,952.79,25700000,952.79
1-Feb-77,954.37,962.02,950.05,958.36,23700000,958.36
31-Jan-77,957.53,958.03,944.90,954.37,22920000,954.37
28-Jan-77,954.54,961.85,949.38,957.53,22700000,957.53
27-Jan-77,958.53,963.93,950.47,954.54,24360000,954.54
26-Jan-77,965.92,968.33,953.13,958.53,27840000,958.53
25-Jan-77,963.60,973.57,959.36,965.92,26340000,965.92
24-Jan-77,962.43,968.83,956.87,963.60,22890000,963.60
21-Jan-77,959.03,967.42,953.87,962.43,23930000,962.43
20-Jan-77,968.67,973.82,954.70,959.03,26520000,959.03
19-Jan-77,962.43,972.16,959.69,968.67,27120000,968.67
18-Jan-77,967.25,970.08,958.53,962.43,24380000,962.43
17-Jan-77,972.16,972.99,961.10,967.25,21060000,967.25
14-Jan-77,976.15,979.22,967.00,972.16,24480000,972.16
13-Jan-77,968.25,979.55,966.51,976.15,24780000,976.15
12-Jan-77,976.23,976.23,962.52,968.25,22670000,968.25
11-Jan-77,986.87,991.11,972.16,976.65,24100000,976.65
10-Jan-77,983.13,990.69,979.31,986.87,20860000,986.87
7-Jan-77,979.89,987.03,975.40,983.13,21720000,983.13
6-Jan-77,978.06,989.03,974.07,979.89,23920000,979.89
5-Jan-77,987.87,990.69,974.07,978.06,25010000,978.06
4-Jan-77,999.75,1001.99,985.70,987.87,22740000,987.87
3-Jan-77,1004.65,1007.81,994.18,999.75,21280000,999.75
31-Dec-76,999.09,1006.32,997.34,1004.65,19170000,1004.65
30-Dec-76,994.93,1005.49,991.69,999.09,23700000,999.09
29-Dec-76,1000.08,1003.49,990.94,994.93,21910000,994.93
28-Dec-76,996.09,1006.82,992.77,1000.08,25790000,1000.08
27-Dec-76,985.62,997.92,982.71,996.09,20130000,996.09
23-Dec-76,984.54,991.61,978.47,985.62,24560000,985.62
22-Dec-76,978.39,993.35,977.73,984.54,26970000,984.54
21-Dec-76,972.41,981.05,966.17,978.39,24390000,978.39
20-Dec-76,979.06,981.96,969.00,972.41,20690000,972.41
17-Dec-76,981.30,990.53,976.23,979.06,23870000,979.06
16-Dec-76,983.79,988.20,973.90,981.30,23920000,981.30
15-Dec-76,980.63,989.11,974.82,983.79,28300000,983.79
14-Dec-76,974.24,983.13,966.92,980.63,25130000,980.63
13-Dec-76,973.15,980.14,967.50,974.24,24830000,974.24
10-Dec-76,970.74,978.31,965.59,973.15,25960000,973.15
9-Dec-76,963.26,976.31,962.35,970.74,31800000,970.74
8-Dec-76,960.69,966.01,953.54,963.26,24560000,963.26
7-Dec-76,961.77,968.67,957.03,960.69,26140000,960.69
6-Dec-76,950.55,966.59,948.72,961.77,24830000,961.77
3-Dec-76,946.64,956.28,943.07,950.55,22640000,950.55
2-Dec-76,949.38,956.62,944.07,946.64,23300000,946.64
1-Dec-76,947.22,954.12,942.24,949.38,21960000,949.38
30-Nov-76,950.05,952.13,941.41,947.22,17030000,947.22
29-Nov-76,956.62,959.86,947.14,950.05,18750000,950.05
26-Nov-76,950.96,959.28,947.97,956.62,15000000,956.62
24-Nov-76,949.30,956.20,941.74,950.96,20420000,950.96
23-Nov-76,955.87,958.94,945.98,949.30,19090000,949.30
22-Nov-76,948.80,959.94,945.81,955.87,20930000,955.87
19-Nov-76,950.13,957.86,942.49,948.80,24550000,948.80
18-Nov-76,938.08,953.46,935.51,950.13,24000000,950.13
17-Nov-76,935.34,943.90,930.44,938.08,19900000,938.08
16-Nov-76,935.42,946.73,931.77,935.34,21020000,935.34
15-Nov-76,927.69,937.25,921.63,935.42,16710000,935.42
12-Nov-76,931.43,933.93,920.21,927.69,15550000,927.69
11-Nov-76,924.04,932.85,917.97,931.43,13230000,931.43
10-Nov-76,930.77,936.92,917.89,924.04,18890000,924.04
9-Nov-76,933.68,939.33,924.45,930.77,19210000,930.77
8-Nov-76,941.41,941.41,928.94,933.68,16520000,933.68
5-Nov-76,960.44,962.93,940.24,943.07,20780000,943.07
4-Nov-76,956.53,967.75,951.30,960.44,21700000,960.44
3-Nov-76,960.44,960.44,944.73,956.53,19350000,956.53
1-Nov-76,964.93,971.99,957.61,966.09,18390000,966.09
29-Oct-76,952.63,966.26,947.47,964.93,17030000,964.93
28-Oct-76,956.12,962.35,948.72,952.63,16920000,952.63
27-Oct-76,948.14,959.77,944.56,956.12,15790000,956.12
26-Oct-76,938.00,951.63,937.17,948.14,15490000,948.14
25-Oct-76,938.75,942.65,932.51,938.00,13310000,938.00
22-Oct-76,944.90,946.56,932.26,938.75,17870000,938.75
21-Oct-76,954.87,960.77,942.74,944.90,17980000,944.90
20-Oct-76,949.97,958.86,944.40,954.87,15860000,954.87
19-Oct-76,946.56,953.87,938.66,949.97,16200000,949.97
18-Oct-76,937.00,950.13,936.59,946.56,15710000,946.56
15-Oct-76,935.92,942.74,928.27,937.00,16210000,937.00
14-Oct-76,947.56,947.56,931.02,935.92,18610000,935.92
13-Oct-76,932.35,950.38,932.01,948.30,21690000,948.30
12-Oct-76,940.82,946.31,928.27,932.35,18210000,932.35
11-Oct-76,948.88,948.88,934.26,940.82,14620000,940.82
8-Oct-76,965.09,969.25,949.72,952.38,16740000,952.38
7-Oct-76,959.69,968.50,951.71,965.09,19830000,965.09
6-Oct-76,966.76,968.33,949.88,959.69,20870000,959.69
5-Oct-76,977.98,979.97,960.69,966.76,19200000,966.76
4-Oct-76,979.89,983.21,971.83,977.98,12630000,977.98
1-Oct-76,990.19,995.60,974.40,979.89,20620000,979.89
30-Sep-76,991.19,995.84,983.79,990.19,14700000,990.19
29-Sep-76,994.93,1001.25,985.54,991.19,18090000,991.19
28-Sep-76,1013.13,1014.38,992.11,994.93,20440000,994.93
27-Sep-76,1009.31,1016.54,1004.40,1013.13,17430000,1013.13
24-Sep-76,1010.80,1014.13,1001.75,1009.31,17400000,1009.31
23-Sep-76,1014.05,1019.78,1005.32,1010.80,24210000,1010.80
22-Sep-76,1014.79,1026.26,1009.56,1014.05,32970000,1014.05
21-Sep-76,994.51,1016.54,993.60,1014.79,30300000,1014.79
20-Sep-76,995.10,1002.74,990.69,994.51,21730000,994.51
17-Sep-76,987.95,1000.50,986.62,995.10,28270000,995.10
16-Sep-76,979.31,989.44,974.82,987.95,19620000,987.95
15-Sep-76,978.64,983.96,971.24,979.31,17570000,979.31
14-Sep-76,983.29,983.96,973.57,978.64,15550000,978.64
13-Sep-76,988.36,994.02,980.30,983.29,16100000,983.29
10-Sep-76,986.87,991.86,981.05,988.36,16930000,988.36
9-Sep-76,992.94,993.43,983.05,986.87,16540000,986.87
8-Sep-76,996.59,1001.41,987.87,992.94,19750000,992.94
7-Sep-76,989.11,998.67,985.12,996.59,16310000,996.59
3-Sep-76,984.79,991.19,979.22,989.11,13280000,989.11
2-Sep-76,985.95,993.10,980.14,984.79,18920000,984.79
1-Sep-76,973.74,987.95,971.24,985.95,18640000,985.95
31-Aug-76,968.92,979.97,966.84,973.74,15480000,973.74
30-Aug-76,963.93,972.91,961.44,968.92,11140000,968.92
27-Aug-76,960.44,967.50,954.12,963.93,12120000,963.93
26-Aug-76,970.83,975.90,958.28,960.44,15270000,960.44
25-Aug-76,962.93,973.82,956.37,970.83,17400000,970.83
24-Aug-76,971.49,977.14,960.77,962.93,16740000,962.93
23-Aug-76,974.07,975.73,962.18,971.49,15450000,971.49
20-Aug-76,982.63,982.63,970.99,974.07,14920000,974.07
19-Aug-76,995.01,995.84,979.31,983.88,17230000,983.88
18-Aug-76,999.34,1004.74,992.60,995.01,17150000,995.01
17-Aug-76,992.77,1002.41,990.44,999.34,18500000,999.34
16-Aug-76,990.19,997.51,986.95,992.77,16210000,992.77
13-Aug-76,987.12,994.35,983.05,990.19,13930000,990.19
12-Aug-76,986.79,992.10,979.22,987.12,15560000,987.12
11-Aug-76,993.43,1000.00,984.46,986.79,18710000,986.79
10-Aug-76,983.46,995.68,981.13,993.43,16690000,993.43
9-Aug-76,986.00,987.53,979.06,983.46,11700000,983.46
6-Aug-76,986.68,989.90,978.70,986.00,13930000,986.00
5-Aug-76,992.28,995.76,983.28,986.68,15530000,986.68
4-Aug-76,990.33,998.73,986.42,992.28,20650000,992.28
3-Aug-76,982.26,992.96,978.70,990.33,18500000,990.33
2-Aug-76,984.64,988.97,977.43,982.26,13870000,982.26
30-Jul-76,979.29,987.95,974.71,984.64,14830000,984.64
29-Jul-76,981.33,985.74,974.20,979.29,13330000,979.29
28-Jul-76,984.13,984.89,974.71,981.33,16000000,981.33
27-Jul-76,991.51,994.99,981.92,984.13,15580000,984.13
26-Jul-76,990.91,997.20,985.91,991.51,13530000,991.51
23-Jul-76,991.08,997.71,985.43,990.91,15870000,990.91
22-Jul-76,989.44,995.99,982.97,991.08,15600000,991.08
21-Jul-76,988.29,996.77,984.20,989.44,18350000,989.44
20-Jul-76,990.83,994.43,983.06,988.29,18810000,988.29
19-Jul-76,993.21,999.10,986.08,990.83,18200000,990.83
16-Jul-76,997.30,997.30,985.43,993.21,20450000,993.21
15-Jul-76,1005.16,1006.79,993.21,997.46,20400000,997.46
14-Jul-76,1006.06,1012.20,997.95,1005.16,23840000,1005.16
13-Jul-76,1011.21,1017.93,1001.64,1006.06,27550000,1006.06
12-Jul-76,1003.11,1015.72,998.94,1011.21,23750000,1011.21
9-Jul-76,991.98,1007.53,989.60,1003.11,23500000,1003.11
8-Jul-76,991.16,998.85,987.15,991.98,21710000,991.98
7-Jul-76,991.81,994.43,982.56,991.16,18470000,991.16
6-Jul-76,999.84,1003.85,989.19,991.81,16130000,991.81
2-Jul-76,994.84,1003.85,991.00,999.84,16730000,999.84
1-Jul-76,1002.78,1009.00,990.26,994.84,21130000,994.84
30-Jun-76,1000.65,1011.79,995.99,1002.78,23830000,1002.78
29-Jun-76,997.38,1004.50,992.47,1000.65,19620000,1000.65
28-Jun-76,999.84,1006.30,993.45,997.38,17490000,997.38
25-Jun-76,1003.77,1008.35,995.58,999.84,17830000,999.84
24-Jun-76,996.56,1009.09,994.52,1003.77,19850000,1003.77
23-Jun-76,997.63,1002.05,987.23,996.56,17530000,996.56
22-Jun-76,1007.45,1011.87,995.74,997.63,21150000,997.63
21-Jun-76,1001.88,1010.97,997.54,1007.45,18930000,1007.45
18-Jun-76,1003.19,1012.93,996.97,1001.88,25720000,1001.88
17-Jun-76,988.62,1007.86,988.38,1003.19,27810000,1003.19
16-Jun-76,985.92,995.66,979.94,988.62,21620000,988.62
15-Jun-76,991.24,994.19,981.42,985.92,18440000,985.92
14-Jun-76,979.78,995.17,979.78,991.24,21250000,991.24
11-Jun-76,964.39,980.52,963.98,978.80,19470000,978.80
10-Jun-76,958.09,967.99,956.12,964.39,16100000,964.39
9-Jun-76,959.97,965.54,954.98,958.09,14560000,958.09
8-Jun-76,958.09,968.48,956.45,959.97,16660000,959.97
7-Jun-76,963.90,965.62,951.70,958.09,14510000,958.09
4-Jun-76,973.80,973.97,961.28,963.90,15960000,963.90
3-Jun-76,975.93,983.14,971.02,973.80,18900000,973.80
2-Jun-76,973.13,979.37,968.57,975.93,16120000,975.93
1-Jun-76,975.23,981.26,969.27,973.13,13880000,973.13
28-May-76,965.57,978.60,962.92,975.23,16860000,975.23
27-May-76,968.63,970.48,955.84,965.57,15310000,965.57
26-May-76,971.69,976.43,963.48,968.63,16750000,968.63
25-May-76,971.53,976.99,961.95,971.69,18770000,971.69
